R-HSA-1170546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1181150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1221632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1222387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1222449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1222538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1222541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1222556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1227986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1234158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1234174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1234176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1236382,0,0,0,0,1,1,1,0,1,0,0,0,0,1
R-HSA-1236394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1236973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1236974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1236977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1236978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1237044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1237112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1247673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1250196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1250342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1250347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1251932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1251985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1257604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1266695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1268020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1295596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1296025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1296041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1296052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1296053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1296061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1296067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1296072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1299287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1299308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1299316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1299344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1299361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1299503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1300642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1307965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1358803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1362409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1368071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1368082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1368108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1369007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1369062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-139853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-139910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-140180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-140342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-140534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-140834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-140837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-140875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-141333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-141334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1433557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1433559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1442490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1445148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1461957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1461973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1462054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1474151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1474228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1475029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1482788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1482798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1482801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1482839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1482883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1482922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1482925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1483255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1489509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1502540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1538133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156588,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R-HSA-156590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1566948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1566977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-156902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-159236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1592389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-159418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-159740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1606341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1614517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1614558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1614603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1614635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-162599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-162658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-162699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-162710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-162791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1632852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163560,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163680,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-163841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-164378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-164516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-165054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1650814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-165158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-165159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-165160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-165181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1655829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-166016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-166020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-166058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1660662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-166166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-166208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1663150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-166662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-166663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-167827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1679131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-168164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-168179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-168181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-168188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-168255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-168275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-168298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-168302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-168325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-168333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-168336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-168638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-168927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-168928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-169911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-170145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-170660,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-170670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-170822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-170968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-170984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-171007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-171306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-171319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-173599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-173623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-173736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-174362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-174403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-174411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-174414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-174417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-174430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-174437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-174490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-176187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-176407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-176408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-176417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-177128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-177135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-177162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-177504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-177929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-179812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1799339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-180024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-180292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-180336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-180689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-180746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1810476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-181429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-181430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-182971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1834941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1834949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1839117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1839120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1839122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1839128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1839130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1855156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1855167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1855170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1855183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1855184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1855191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1855192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1855196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1855204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1855215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1855229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1855231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-186763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-186797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-187024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-187042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-187577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-187706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-189085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-189200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-189451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-189483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-190322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-190370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-190371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-190372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-190373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-190374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-190375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-190377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-190840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-190861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1912399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1912408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1912420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-191273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-191650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-191859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-192105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-192456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-192814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-192823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-192869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-193048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-193144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-193368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-193634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-193648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-193681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-193692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-193775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-193807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-193993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-194002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-194840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-195253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-196108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-196299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1963640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1963642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-196741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-196757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-196780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-196783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-196791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-196807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-196819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-196836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-196843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1971475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-197264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-198203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-198323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-198693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-198745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-198753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-198765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-198933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-1989781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-199220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-199418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-199920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-199992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-200425,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-201451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-201681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-201688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-201722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-202040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-2022377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-HSA-2022854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
